0.0442208535787 0.593919184311 
0.680367849429 0.401955288932 
0.673782506517 0.935956473457 
0.241778651191 0.119750627702 
0.398681712636 0.663273956125 
0.659028294259 0.151929797297 
0.854546889074 0.681501591369 
0.147203400028 0.833474295611 
0.233832763231 0.37262647036 
0.898120253366 0.156805075788 
0.417361814997 0.911979956933 
0.0951869788852 0.16978749061 
0.435990169633 0.274042638424 
0.976908006307 0.916683336125 
0.836893078995 0.390928682245 
0.609664425156 0.677753372783 
0.188815284658 0.681097543786 
0.493582028382 0.0679868665127 
0.515363356539 0.545100745069 
0.108177944676 0.4454024596 
0.976059657788 0.557692658326 
0.423536372054 0.428308012684 
0.780176156339 0.808135608393 
0.552066033209 0.860182613499 
0.154201364657 0.960938476344 
0.757192685639 0.11092064683 
0.768996966648 0.556845100652 
0.35219991022 0.512967610674 
0.534986137548 0.292359755214 
0.926731221764 0.348083037915 
0.368717627712 0.155525689537 
0.321878422015 0.872034066417 
0.849533677821 0.904642504875 
0.0189398946761 0.303523540943 
0.778640915029 0.291015036535 
0.927348090517 0.798593838384 
0.145522023004 0.0918174353854 
0.360543544174 0.00215155217025 
0.0164734166082 0.747425285333 
0.98512249189 0.0169227519407 
0.213339488045 0.261464338856 
0.414194151905 0.777322456638 
0.686567811509 0.0712759734992 
0.173287487671 0.610593994379 
0.594846948573 0.438061145335 
0.0515987493233 0.0478883435984 
0.0485262901533 0.963663545439 
0.609202395953 0.816552246461 
0.801485376629 0.0493845515326 
0.301955934732 0.747248690975 
0.668291941634 0.240403467637 
0.771284628348 0.734091143089 
0.548374909548 0.713768164324 
0.551413292542 0.939277195538 
0.1948723244 0.532271653372 
0.968627573851 0.675903834698 
0.51504119944 0.17296413754 
0.93190756257 0.472302237791 
0.692229747542 0.520464518703 
0.0853267668427 0.679338003911 
0.285457366343 0.961580233886 
0.867602379087 0.550167018627 
0.08597791581 0.377471226798 
0.960123936397 0.241374043489 
0.0563607843771 0.89575788685 
0.301454954658 0.618295195079 
0.241130398122 0.804577042122 
0.71411103648 0.697268162216 
0.317806867919 0.261889724723 
0.249639628787 0.0329230151033 
0.308115114373 0.372966096099 
0.0579635583494 0.477060279276 
0.749433901387 0.923757770733 
0.549034125922 0.59877790607 
0.826815394356 0.460614252153 
0.59898264163 0.347408836219 
0.616028921217 0.108102597768 
0.491598446014 0.356476395478 
0.563559589002 0.0442759237848 
0.753996609626 0.210654884961 
0.0456071142978 0.819928972883 
0.428647465697 0.528506556654 
0.484214653635 0.784678149548 
0.12226411219 0.281498686485 
0.719223241916 0.818696381544 
0.310637527256 0.462223074211 
0.917727625712 0.0752736496547 
0.49421523313 0.4732982753 
0.234272896876 0.196268568258 
0.86500830767 0.300568762803 
0.0445111475865 0.216250050605 
0.569037047524 0.520276439666 
0.857985211753 0.979433952874 
0.953889421414 0.126388999289 
0.454251165443 0.671140487317 
0.695658780485 0.644340625482 
0.407158080342 0.0764019476749 
0.269983705724 0.535476202532 
0.730093448579 0.311808096815 
0.0501410721395 0.140569629401 
0.43725647425 0.97966109208 
0.841303834766 0.137910508011 
0.192399769874 0.464384802004 
0.340438525737 0.0764437321411 
0.122735760709 0.750116102503 
0.640279229778 0.598357953355 
0.477848861771 0.874212382698 
